SAV percent cover,,,,,,,,,,,,,,,,,,,,,Chara ,Halodule,Thalassia
Date,Site #,Rep,Chara,Halodule,Ruppia,Batophora,Acetabularia,Thalassia,Penicillus,Sargassum pteropleuron,Laurencia spp.,Caulerpa prolifera ,Halimeda incrassata,Rhizophora mangle,Polysiphonia binneyi,Chondria baileyana,Udotea,Hypnea,Digenia,Total,Canopy height,Canopy height,Canopy height
6/30/2017,4A,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
6/30/2017,4A,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0
6/30/2017,4A,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,4A,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,4A,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,4A,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,4A,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/30/2017,4A,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0
6/30/2017,4A,mean,6.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,5.0,0.0,0.0
6/30/2017,4A,median,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,4A,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,4A,max,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/30/2017,4A,frequency,87,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,100,0,0
6/30/2017,4,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
6/30/2017,4,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0
6/30/2017,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6/30/2017,4,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0
6/30/2017,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6/30/2017,4,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0
6/30/2017,4,7,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
6/30/2017,4,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,15,0
6/30/2017,4,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
6/30/2017,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0
6/30/2017,4,11,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
6/30/2017,4,12,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0
6/30/2017,4,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
6/30/2017,4,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,15,0
6/30/2017,4,15,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,15,0
6/30/2017,4,mean,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,0.0,15.0,0.0
6/30/2017,4,median,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,15,0
6/30/2017,4,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0
6/30/2017,4,max,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,15,0
6/30/2017,4,frequency,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,100,0
6/30/2017,5,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0
6/30/2017,5,2,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0
6/30/2017,5,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/30/2017,5,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0
6/30/2017,5,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0
6/30/2017,5,6,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,0,0
6/30/2017,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,5,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,5,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,5,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,5,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,5,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
6/30/2017,5,mean,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,5.0,0.0,0.0
6/30/2017,5,median,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0
6/30/2017,5,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
6/30/2017,5,max,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,5,0,0
6/30/2017,5,frequency,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,100,0,0
6/30/2017,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,mean,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6/30/2017,7,median,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,min,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,max,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,7,frequency,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/30/2017,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
